   j      e(j)         levid         stwt


  3.6493E-21 2.5893E-21 1.8363E-21 1.3019E-21 9.2268E-22 6.5379E-22 4.6318E-22
  3.2809E-22 2.3238E-22 1.6457E-22 1.1654E-22 8.2522E-23 5.8432E-23 4.1373E-23
  2.9293E-23 2.0740E-23 1.4684E-23 1.0396E-23 7.3604E-24 5.2111E-24 3.6894E-24
 10610501.0960 -1.2346E-02  8.1577E-15  7.2553E-15  6.4489E-15  5.7281E-15
  5.0832E-15 4.5059E-15 3.9887E-15 3.5249E-15 3.1087E-15 2.7347E-15 2.3983E-15
  2.0956E-15 1.8230E-15 1.5777E-15 1.3571E-15 1.1593E-15 9.8243E-16 8.2523E-16
  6.8647E-16 5.6508E-16 4.6002E-16 3.7020E-16 2.9443E-16 2.3143E-16 1.7983E-16
  1.3819E-16 1.0508E-16 7.9128E-17 5.9055E-17 4.3722E-17 3.2140E-17 2.3480E-17
  1.7068E-17 1.2372E-17 8.9911E-18 6.6159E-18 4.9945E-18 3.9053E-18 3.1588E-18
  2.6114E-18 2.1717E-18 1.7932E-18 1.4586E-18 1.1649E-18 9.1324E-19 7.0373E-19
  5.3413E-19 4.0019E-19 2.9662E-19 2.1790E-19 1.5891E-19 1.1520E-19 8.3123E-20
  5.9746E-20 4.2812E-20 3.0602E-20 2.1832E-20 1.5550E-20 1.1063E-20 7.8620E-21
  5.5830E-21 3.9622E-21 2.8104E-21 1.9927E-21 1.4125E-21 1.0009E-21 7.0915E-22
  5.0235E-22 3.5581E-22 2.5199E-22 1.7845E-22 1.2637E-22 8.9479E-23 6.3356E-23
  4.4858E-23 3.1761E-23 2.2487E-23 1.5921E-23 1.1272E-23 7.9801E-24 5.6498E-24
 10610501.1060 -1.0000E-02  8.1374E-15  7.2374E-15  6.4332E-15  5.7142E-15
  5.0709E-15 4.4950E-15 3.9791E-15 3.5164E-15 3.1011E-15 2.7279E-15 2.3923E-15
  2.0903E-15 1.8183E-15 1.5735E-15 1.3535E-15 1.1561E-15 9.7963E-16 8.2279E-16
  6.8436E-16 5.6328E-16 4.5850E-16 3.6892E-16 2.9338E-16 2.3057E-16 1.7914E-16
  1.3764E-16 1.0465E-16 7.8797E-17 5.8803E-17 4.3531E-17 3.1998E-17 2.3382E-17
  1.7023E-17 1.2423E-17 9.2153E-18 7.1101E-18 5.8280E-18 5.0801E-18 4.6015E-18
  4.1987E-18 3.7707E-18 3.2936E-18 2.7887E-18 2.2915E-18 1.8333E-18 1.4335E-18
  1.0997E-18 8.3051E-19 6.1921E-19 4.5691E-19 3.3435E-19 2.4304E-19 1.7571E-19
  1.2650E-19 9.0755E-20 6.4935E-20 4.6360E-20 3.3041E-20 2.3516E-20 1.6719E-20
  1.1876E-20 8.4301E-21 5.9808E-21 4.2412E-21 3.0066E-21 2.1308E-21 1.5098E-21
  1.0695E-21 7.5758E-22 5.3656E-22 3.7998E-22 2.6908E-22 1.9053E-22 1.3491E-22
  9.5523E-23 6.7632E-23 4.7884E-23 3.3902E-23 2.4002E-23 1.6993E-23 1.2031E-23
 1-spin symmetry tot rc =   8.3809E-14  7.4567E-14  6.6313E-14  5.8938E-14
  5.2346E-14 4.6448E-14 4.1170E-14 3.6441E-14 3.2201E-14 2.8396E-14 2.4978E-14
  2.1904E-14 1.9139E-14 1.6651E-14 1.4413E-14 1.2402E-14 1.0600E-14 8.9902E-15
  7.5605E-15 6.2993E-15 5.1960E-15 4.2406E-15 3.4229E-15 2.7318E-15 2.1556E-15
  1.6820E-15 1.2982E-15 9.9158E-16 7.5003E-16 5.6222E-16 4.1805E-16 3.0906E-16
  2.2888E-16 1.7360E-16 1.4093E-16 1.2818E-16 1.3015E-16 1.3927E-16 1.4774E-16
  1.5020E-16 1.4473E-16 1.3232E-16 1.1543E-16 9.6777E-17 7.8504E-17 6.1987E-17
  4.7888E-17 3.6350E-17 2.7206E-17 2.0133E-17 1.4765E-17 1.0750E-17 7.7826E-18
  5.6085E-18 4.0269E-18 2.8830E-18 2.0594E-18 1.4683E-18 1.0454E-18 7.4340E-19
  5.2818E-19 3.7499E-19 2.6608E-19 1.8871E-19 1.3379E-19 9.4826E-20 6.7194E-20
  4.7606E-20 3.3723E-20 2.3886E-20 1.6917E-20 1.1981E-20 8.4842E-21 6.0080E-21
  4.2545E-21 3.0127E-21 2.1334E-21 1.5108E-21 1.0699E-21 7.5769E-22 5.3664E-22
 
 30600501.0650 -2.7778E-02  3.0219E-14  2.6895E-14  2.3927E-14  2.1277E-14
  1.8910E-14 1.6793E-14 1.4900E-14 1.3206E-14 1.1689E-14 1.0328E-14 9.1062E-15
  8.0087E-15 7.0217E-15 6.1335E-15 5.3340E-15 4.6146E-15 3.9680E-15 3.3884E-15
  2.8707E-15 2.4109E-15 2.0053E-15 1.6509E-15 1.3443E-15 1.0823E-15 8.6137E-16
  6.7766E-16 5.2712E-16 4.0555E-16 3.0880E-16 2.3285E-16 1.7405E-16 1.2917E-16
  9.5614E-17 7.1537E-17 5.5681E-17 4.6863E-17 4.3384E-17 4.2956E-17 4.3255E-17
  4.2608E-17 4.0302E-17 3.6442E-17 3.1580E-17 2.6366E-17 2.1330E-17 1.6812E-17
  1.2972E-17 9.8381E-18 7.3587E-18 5.4432E-18 3.9906E-18 2.9049E-18 2.1026E-18
  1.5150E-18 1.0876E-18 7.7861E-19 5.5613E-19 3.9649E-19 2.8228E-19 2.0073E-19
  1.4261E-19 1.0125E-19 7.1841E-20 5.0951E-20 3.6123E-20 2.5603E-20 1.8143E-20
  1.2854E-20 9.1055E-21 6.4496E-21 4.5680E-21 3.2352E-21 2.2912E-21 1.6226E-21
  1.1491E-21 8.1382E-22 5.7638E-22 4.0823E-22 2.8917E-22 2.0485E-22 1.4514E-22
 30600501.0750 -2.0408E-02  4.2368E-14  3.7708E-14  3.3548E-14  2.9833E-14
  2.6514E-14 2.3547E-14 2.0893E-14 1.8518E-14 1.6390E-14 1.4481E-14 1.2769E-14
  1.1230E-14 9.8458E-15 8.6004E-15 7.4794E-15 6.4707E-15 5.5641E-15 4.7514E-15
  4.0255E-15 3.3806E-15 2.8119E-15 2.3148E-15 1.8848E-15 1.5174E-15 1.2076E-15
  9.4996E-16 7.3887E-16 5.6842E-16 4.3277E-16 3.2632E-16 2.4391E-16 1.8111E-16
  1.3452E-16 1.0198E-16 8.2246E-17 7.3879E-17 7.4073E-17 7.8607E-17 8.3080E-17
  8.4375E-17 8.1324E-17 7.4404E-17 6.4966E-17 5.4511E-17 4.4250E-17 3.4961E-17
  2.7022E-17 2.0520E-17 1.5363E-17 1.1372E-17 8.3415E-18 6.0746E-18 4.3982E-18
  3.1699E-18 2.2761E-18 1.6297E-18 1.1641E-18 8.3005E-19 5.9098E-19 4.2027E-19
  2.9860E-19 2.1200E-19 1.5043E-19 1.0669E-19 7.5638E-20 5.3610E-20 3.7988E-20
  2.6914E-20 1.9065E-20 1.3504E-20 9.5640E-21 6.7732E-21 4.7966E-21 3.3967E-21
  2.4053E-21 1.7033E-21 1.2062E-21 8.5418E-22 6.0493E-22 4.2844E-22 3.0346E-22
 30600501.0850 -1.5625E-02  4.2976E-14  3.8249E-14  3.4030E-14  3.0262E-14
  2.6895E-14 2.3886E-14 2.1194E-14 1.8784E-14 1.6625E-14 1.4690E-14 1.2952E-14
  1.1391E-14 9.9871E-15 8.7236E-15 7.5863E-15 6.5629E-15 5.6431E-15 4.8185E-15
  4.0820E-15 3.4278E-15 2.8508E-15 2.3465E-15 1.9104E-15 1.5378E-15 1.2236E-15
  9.6243E-16 7.4846E-16 5.7572E-16 4.3827E-16 3.3043E-16 2.4703E-16 1.8385E-16
  1.3822E-16 1.0923E-16 9.6676E-17 9.8973E-17 1.1154E-16 1.2742E-16 1.3978E-16
  1.4425E-16 1.3981E-16 1.2803E-16 1.1166E-16 9.3521E-17 7.5771E-17 5.9758E-17
  4.6117E-17 3.4974E-17 2.6156E-17 1.9343E-17 1.4179E-17 1.0319E-17 7.4681E-18
  5.3804E-18 3.8623E-18 2.7647E-18 1.9746E-18 1.4077E-18 1.0021E-18 7.1262E-19
  5.0628E-19 3.5943E-19 2.5503E-19 1.8087E-19 1.2823E-19 9.0884E-20 6.4401E-20
  4.5626E-20 3.2321E-20 2.2893E-20 1.6214E-20 1.1482E-20 8.1314E-21 5.7582E-21
  4.0776E-21 2.8874E-21 2.0447E-21 1.4479E-21 1.0254E-21 7.2616E-22 5.1429E-22
 30600501.0950 -1.2346E-02  3.8841E-14  3.4570E-14  3.0757E-14  2.7351E-14
  2.4308E-14 2.1587E-14 1.9154E-14 1.6976E-14 1.5024E-14 1.3274E-14 1.1703E-14
  1.0292E-14 9.0226E-15 7.8803E-15 6.8521E-15 5.9269E-15 5.0954E-15 4.3500E-15
  3.6843E-15 3.0931E-15 2.5718E-15 2.1163E-15 1.7225E-15 1.3861E-15 1.1027E-15
  8.6707E-16 6.7413E-16 5.1842E-16 3.9457E-16 2.9742E-16 2.2230E-16 1.6534E-16
  1.2409E-16 9.7939E-17 8.7391E-17 9.1878E-17 1.0758E-16 1.2752E-16 1.4412E-16
  1.5213E-16 1.4997E-16 1.3908E-16 1.2247E-16 1.0333E-16 8.4188E-17 6.6685E-17
  5.1636E-17 3.9263E-17 2.9423E-17 2.1795E-17 1.5996E-17 1.1654E-17 8.4403E-18
  6.0846E-18 4.3699E-18 3.1293E-18 2.2357E-18 1.5942E-18 1.1351E-18 8.0730E-19
  5.7361E-19 4.0727E-19 2.8899E-19 2.0497E-19 1.4532E-19 1.0300E-19 7.2986E-20
  5.1709E-20 3.6630E-20 2.5945E-20 1.8375E-20 1.3013E-20 9.2153E-21 6.5256E-21
  4.6209E-21 3.2721E-21 2.3170E-21 1.6407E-21 1.1618E-21 8.2277E-22 5.8268E-22
 30600501.0870 -1.0000E-02  1.4074E-14  1.2506E-14  1.1103E-14  9.8481E-15
  8.7235E-15 7.7152E-15 6.8103E-15 5.9974E-15 5.2666E-15 4.6089E-15 4.0168E-15
  3.4836E-15 3.0040E-15 2.5732E-15 2.1875E-15 1.8438E-15 1.5395E-15 1.2723E-15
  1.0400E-15 8.4042E-16 6.7122E-16 5.2979E-16 4.1331E-16 3.1881E-16 2.4330E-16
  1.8382E-16 1.3760E-16 1.0215E-16 7.5275E-17 5.5109E-17 4.0121E-17 2.9086E-17
  2.1069E-17 1.5387E-17 1.1539E-17 9.1038E-18 7.6694E-18 6.8313E-18 6.2499E-18
  5.7024E-18 5.0910E-18 4.4107E-18 3.7032E-18 3.0194E-18 2.3995E-18 1.8658E-18
  1.4247E-18 1.0719E-18 7.9674E-19 5.8647E-19 4.2832E-19 3.1085E-19 2.2446E-19
  1.6143E-19 1.1572E-19 8.2748E-20 5.9048E-20 4.2067E-20 2.9931E-20 2.1274E-20
  1.5109E-20 1.0723E-20 7.6067E-21 5.3937E-21 3.8233E-21 2.7094E-21 1.9197E-21
  1.3599E-21 9.6323E-22 6.8219E-22 4.8311E-22 3.4211E-22 2.4225E-22 1.7153E-22
  1.2145E-22 8.5994E-23 6.0886E-23 4.3109E-23 3.0522E-23 2.1611E-23 1.5301E-23
 30610501.0760 -2.0408E-02  1.2775E-14  1.1362E-14  1.0099E-14  8.9701E-15
  7.9603E-15 7.0564E-15 6.2465E-15 5.5203E-15 4.8684E-15 4.2827E-15 3.7559E-15
  3.2818E-15 2.8550E-15 2.4708E-15 2.1254E-15 1.8156E-15 1.5387E-15 1.2925E-15
  1.0753E-15 8.8520E-16 7.2070E-16 5.8004E-16 4.6139E-16 3.6272E-16 2.8188E-16
  2.1664E-16 1.6476E-16 1.2408E-16 9.2616E-17 6.8575E-17 5.0414E-17 3.6832E-17
  2.6769E-17 1.9380E-17 1.4016E-17 1.0175E-17 7.4673E-18 5.5738E-18 4.2409E-18
  3.2783E-18 2.5566E-18 1.9957E-18 1.5499E-18 1.1930E-18 9.0861E-19 6.8459E-19
  5.1061E-19 3.7741E-19 2.7679E-19 2.0166E-19 1.4612E-19 1.0540E-19 7.5747E-20
  5.4274E-20 3.8795E-20 2.7676E-20 1.9714E-20 1.4025E-20 9.9675E-21 7.0784E-21
  5.0235E-21 3.5633E-21 2.5266E-21 1.7909E-21 1.2691E-21 8.9917E-22 6.3696E-22
  4.5116E-22 3.1952E-22 2.2628E-22 1.6023E-22 1.1346E-22 8.0335E-23 5.6881E-23
  4.0273E-23 2.8514E-23 2.0188E-23 1.4293E-23 1.0119E-23 7.1643E-24 5.0723E-24
 30610501.0860 -1.5625E-02  2.1297E-14  1.8940E-14  1.6835E-14  1.4953E-14
  1.3269E-14 1.1762E-14 1.0412E-14 9.2010E-15 8.1143E-15 7.1379E-15 6.2599E-15
  5.4697E-15 4.7583E-15 4.1180E-15 3.5423E-15 3.0259E-15 2.5645E-15 2.1542E-15
  1.7921E-15 1.4753E-15 1.2011E-15 9.6667E-16 7.6890E-16 6.0444E-16 4.6971E-16
  3.6098E-16 2.7452E-16 2.0673E-16 1.5430E-16 1.1425E-16 8.3985E-17 6.1358E-17
  4.4596E-17 3.2301E-17 2.3402E-17 1.7079E-17 1.2678E-17 9.6496E-18 7.5416E-18
  6.0120E-18 4.8348E-18 3.8807E-18 3.0860E-18 2.4217E-18 1.8731E-18 1.4286E-18
  1.0758E-18 8.0114E-19 5.9102E-19 4.3259E-19 3.1459E-19 2.2757E-19 1.6391E-19
  1.1765E-19 8.4217E-20 6.0148E-20 4.2881E-20 3.0527E-20 2.1708E-20 1.5423E-20
  1.0949E-20 7.7687E-21 5.5096E-21 3.9060E-21 2.7684E-21 1.9616E-21 1.3897E-21
  9.8439E-22 6.9721E-22 4.9376E-22 3.4966E-22 2.4759E-22 1.7532E-22 1.2413E-22
  8.7890E-23 6.2227E-23 4.4057E-23 3.1192E-23 2.2084E-23 1.5635E-23 1.1069E-23
 30610501.0960 -1.2346E-02  2.4473E-14  2.1766E-14  1.9347E-14  1.7184E-14
  1.5250E-14 1.3518E-14 1.1966E-14 1.0575E-14 9.3260E-15 8.2040E-15 7.1949E-15
  6.2867E-15 5.4690E-15 4.7331E-15 4.0714E-15 3.4778E-15 2.9473E-15 2.4757E-15
  2.0594E-15 1.6952E-15 1.3801E-15 1.1106E-15 8.8329E-16 6.9430E-16 5.3949E-16
  4.1457E-16 3.1524E-16 2.3739E-16 1.7717E-16 1.3117E-16 9.6419E-17 7.0440E-17
  5.1203E-17 3.7118E-17 2.6974E-17 1.9848E-17 1.4984E-17 1.1717E-17 9.4774E-18
  7.8352E-18 6.5161E-18 5.3805E-18 4.3765E-18 3.4953E-18 2.7402E-18 2.1116E-18
  1.6027E-18 1.2008E-18 8.9003E-19 6.5382E-19 4.7682E-19 3.4568E-19 2.4942E-19
  1.7928E-19 1.2846E-19 9.1826E-20 6.5509E-20 4.6661E-20 3.3194E-20 2.3591E-20
  1.6753E-20 1.1889E-20 8.4331E-21 5.9794E-21 4.2383E-21 3.0034E-21 2.1279E-21
  1.5074E-21 1.0677E-21 7.5614E-22 5.3547E-22 3.7918E-22 2.6849E-22 1.9011E-22
  1.3460E-22 9.5302E-23 6.7474E-23 4.7772E-23 3.3822E-23 2.3945E-23 1.6953E-23
 30610501.1060 -1.0000E-02  2.4412E-14  2.1712E-14  1.9300E-14  1.7142E-14
  1.5213E-14 1.3485E-14 1.1937E-14 1.0549E-14 9.3033E-15 8.1838E-15 7.1770E-15
  6.2708E-15 5.4550E-15 4.7206E-15 4.0604E-15 3.4682E-15 2.9389E-15 2.4684E-15
  2.0531E-15 1.6898E-15 1.3755E-15 1.1068E-15 8.8013E-16 6.9172E-16 5.3742E-16
  4.1292E-16 3.1396E-16 2.3639E-16 1.7641E-16 1.3059E-16 9.5995E-17 7.0145E-17
  5.1070E-17 3.7270E-17 2.7649E-17 2.1336E-17 1.7492E-17 1.5250E-17 1.3815E-17
  1.2607E-17 1.1322E-17 9.8900E-18 8.3739E-18 6.8808E-18 5.5049E-18 4.3046E-18
  3.3022E-18 2.4938E-18 1.8593E-18 1.3720E-18 1.0040E-18 7.2976E-19 5.2761E-19
  3.7983E-19 2.7251E-19 1.9498E-19 1.3920E-19 9.9211E-20 7.0611E-20 5.0201E-20
  3.5660E-20 2.5313E-20 1.7958E-20 1.2735E-20 9.0277E-21 6.3980E-21 4.5333E-21
  3.2115E-21 2.2748E-21 1.6111E-21 1.1410E-21 8.0795E-22 5.7211E-22 4.0509E-22
  2.8682E-22 2.0308E-22 1.4378E-22 1.0180E-22 7.2070E-23 5.1024E-23 3.6124E-23
 3-spin symmetry tot rc =   2.5144E-13  2.2371E-13  1.9895E-13  1.7682E-13
  1.5704E-13 1.3935E-13 1.2351E-13 1.0933E-13 9.6606E-14 8.5190E-14 7.4935E-14
  6.5714E-14 5.7418E-14 4.9954E-14 4.3239E-14 3.7206E-14 3.1799E-14 2.6971E-14
  2.2682E-14 1.8898E-14 1.5588E-14 1.2722E-14 1.0269E-14 8.1956E-15 6.4670E-15
  5.0460E-15 3.8947E-15 2.9749E-15 2.2502E-15 1.6867E-15 1.2542E-15 9.2733E-16
  6.8715E-16 5.2214E-16 4.2557E-16 3.8914E-16 3.9687E-16 4.2553E-16 4.5155E-16
  4.5880E-16 4.4173E-16 4.0351E-16 3.5177E-16 2.9474E-16 2.3896E-16 1.8861E-16
  1.4566E-16 1.1054E-16 8.2714E-17 6.1200E-17 4.4877E-17 3.2671E-17 2.3650E-17
  1.7042E-17 1.2236E-17 8.7597E-18 6.2569E-18 4.4610E-18 3.1759E-18 2.2585E-18
  1.6046E-18 1.1392E-18 8.0832E-19 5.7328E-19 4.0644E-19 2.8807E-19 2.0412E-19
  1.4462E-19 1.0244E-19 7.2560E-20 5.1390E-20 3.6394E-20 2.5773E-20 1.8251E-20
  1.2924E-20 9.1517E-21 6.4806E-21 4.5892E-21 3.2499E-21 2.3016E-21 1.6301E-21
 
 10700501.0870 -1.5625E-02  2.1490E-15  1.9093E-15  1.6950E-15  1.5032E-15
  1.3314E-15 1.1773E-15 1.0391E-15 9.1489E-16 8.0323E-16 7.0274E-16 6.1227E-16
  5.3081E-16 4.5752E-16 3.9170E-16 3.3278E-16 2.8029E-16 2.3384E-16 1.9306E-16
  1.5765E-16 1.2724E-16 1.0149E-16 7.9995E-17 6.2313E-17 4.7992E-17 3.6565E-17
  2.7581E-17 2.0613E-17 1.5279E-17 1.1242E-17 8.2190E-18 5.9756E-18 4.3240E-18
  3.1165E-18 2.2387E-18 1.6039E-18 1.1467E-18 8.1860E-19 5.8385E-19 4.1621E-19
  2.9663E-19 2.1137E-19 1.5058E-19 1.0724E-19 7.6337E-20 5.4310E-20 3.8616E-20
  2.7441E-20 1.9490E-20 1.3835E-20 9.8165E-21 6.9626E-21 4.9368E-21 3.4995E-21
  2.4801E-21 1.7571E-21 1.2448E-21 8.8179E-22 6.2456E-22 4.4234E-22 3.1327E-22
  2.2185E-22 1.5710E-22 1.1125E-22 7.8776E-23 5.5782E-23 3.9499E-23 2.7969E-23
  1.9805E-23 1.4024E-23 9.9305E-24 7.0321E-24 4.9797E-24 3.5265E-24 2.4975E-24
  1.7689E-24 1.2529E-24 8.8752E-25 6.2878E-25 4.4554E-25 3.1576E-25 2.2384E-25
 10700501.0970 -1.2346E-02  4.1520E-15  3.6891E-15  3.2751E-15  2.9045E-15
  2.5726E-15 2.2749E-15 2.0078E-15 1.7679E-15 1.5522E-15 1.3580E-15 1.1832E-15
  1.0258E-15 8.8419E-16 7.5701E-16 6.4315E-16 5.4172E-16 4.5193E-16 3.7313E-16
  3.0468E-16 2.4592E-16 1.9615E-16 1.5460E-16 1.2042E-16 9.2742E-17 7.0659E-17
  5.3296E-17 3.9831E-17 2.9523E-17 2.1722E-17 1.5880E-17 1.1545E-17 8.3543E-18
  6.0211E-18 4.3253E-18 3.0989E-18 2.2158E-18 1.5823E-18 1.1292E-18 8.0575E-19
  5.7498E-19 4.1034E-19 2.9282E-19 2.0890E-19 1.4896E-19 1.0615E-19 7.5583E-20
  5.3779E-20 3.8236E-20 2.7167E-20 1.9291E-20 1.3690E-20 9.7117E-21 6.8867E-21
  4.8819E-21 3.4598E-21 2.4515E-21 1.7367E-21 1.2302E-21 8.7129E-22 6.1705E-22
  4.3696E-22 3.0941E-22 2.1909E-22 1.5513E-22 1.0983E-22 7.7763E-23 5.5056E-23
  3.8979E-23 2.7596E-23 1.9538E-23 1.3832E-23 9.7926E-24 6.9328E-24 4.9081E-24
  3.4747E-24 2.4600E-24 1.7416E-24 1.2329E-24 8.7287E-25 6.1795E-25 4.3748E-25
 10700501.1070 -1.0000E-02  5.3335E-15  4.7391E-15  4.2074E-15  3.7315E-15
  3.3051E-15 2.9228E-15 2.5796E-15 2.2714E-15 1.9942E-15 1.7447E-15 1.5201E-15
  1.3179E-15 1.1359E-15 9.7249E-16 8.2620E-16 6.9586E-16 5.8050E-16 4.7926E-16
  3.9131E-16 3.1583E-16 2.5189E-16 1.9852E-16 1.5463E-16 1.1908E-16 9.0717E-17
  6.8421E-17 5.1133E-17 3.7898E-17 2.7883E-17 2.0384E-17 1.4819E-17 1.0723E-17
  7.7282E-18 5.5519E-18 3.9787E-18 2.8469E-18 2.0361E-18 1.4570E-18 1.0437E-18
  7.4872E-19 5.3766E-19 3.8627E-19 2.7746E-19 1.9915E-19 1.4278E-19 1.0222E-19
  7.3076E-20 5.2166E-20 3.7190E-20 2.6482E-20 1.8838E-20 1.3388E-20 9.5084E-21
  6.7488E-21 4.7876E-21 3.3950E-21 2.4067E-21 1.7056E-21 1.2085E-21 8.5615E-22
  6.0644E-22 4.2951E-22 3.0417E-22 2.1540E-22 1.5252E-22 1.0800E-22 7.6466E-23
  5.4140E-23 3.8332E-23 2.7139E-23 1.9214E-23 1.3603E-23 9.6305E-24 6.8180E-24
  4.8269E-24 3.4173E-24 2.4193E-24 1.7127E-24 1.2126E-24 8.5843E-25 6.0773E-25
 10710501.0760 -2.0408E-02  4.9136E-15  4.3699E-15  3.8842E-15  3.4500E-15
  3.0616E-15 2.7140E-15 2.4025E-15 2.1232E-15 1.8725E-15 1.6472E-15 1.4446E-15
  1.2622E-15 1.0981E-15 9.5029E-16 8.1745E-16 6.9828E-16 5.9179E-16 4.9712E-16
  4.1356E-16 3.4046E-16 2.7719E-16 2.2309E-16 1.7745E-16 1.3950E-16 1.0841E-16
  8.3320E-17 6.3366E-17 4.7721E-17 3.5620E-17 2.6374E-17 1.9389E-17 1.4166E-17
  1.0297E-17 7.4592E-18 5.4068E-18 3.9504E-18 2.9390E-18 2.2453E-18 1.7635E-18
  1.4136E-18 1.1430E-18 9.2189E-19 7.3605E-19 5.7949E-19 4.4937E-19 3.4342E-19
  2.5901E-19 1.9313E-19 1.4261E-19 1.0446E-19 7.6011E-20 5.5010E-20 3.9638E-20
  2.8460E-20 2.0376E-20 1.4556E-20 1.0379E-20 7.3895E-21 5.2552E-21 3.7338E-21
  2.6510E-21 1.8810E-21 1.3341E-21 9.4583E-22 6.7037E-22 4.7502E-22 3.3653E-22
  2.3839E-22 1.6884E-22 1.1958E-22 8.4678E-23 5.9962E-23 4.2458E-23 3.0062E-23
  2.1285E-23 1.5070E-23 1.0670E-23 7.5543E-24 5.3483E-24 3.7866E-24 2.6808E-24
 10710501.0860 -1.5625E-02  8.1889E-15  7.2829E-15  6.4734E-15  5.7498E-15
  5.1025E-15 4.5230E-15 4.0039E-15 3.5383E-15 3.1205E-15 2.7451E-15 2.4074E-15
  2.1036E-15 1.8300E-15 1.5838E-15 1.3624E-15 1.1638E-15 9.8629E-16 8.2851E-16
  6.8924E-16 5.6741E-16 4.6195E-16 3.7178E-16 2.9572E-16 2.3247E-16 1.8065E-16
  1.3883E-16 1.0558E-16 7.9509E-17 5.9344E-17 4.3938E-17 3.2300E-17 2.3599E-17
  1.7155E-17 1.2436E-17 9.0383E-18 6.6548E-18 5.0335E-18 3.9512E-18 3.2146E-18
  2.6758E-18 2.2406E-18 1.8614E-18 1.5219E-18 1.2206E-18 9.6008E-19 7.4178E-19
  5.6418E-19 4.2340E-19 3.1422E-19 2.3106E-19 1.6864E-19 1.2234E-19 8.8316E-20
  6.3504E-20 4.5519E-20 3.2546E-20 2.3223E-20 1.6544E-20 1.1771E-20 8.3661E-21
  5.9415E-21 4.2168E-21 2.9912E-21 2.1210E-21 1.5034E-21 1.0654E-21 7.5486E-22
  5.3474E-22 3.7876E-22 2.6825E-22 1.8997E-22 1.3452E-22 9.5253E-23 6.7445E-23
  4.7754E-23 3.3811E-23 2.3938E-23 1.6948E-23 1.1999E-23 8.4953E-24 6.0145E-24
 1-spin symmetry tot rc =   2.4737E-14  2.1990E-14  1.9535E-14  1.7339E-14
  1.5373E-14 1.3612E-14 1.2033E-14 1.0616E-14 9.3425E-15 8.1977E-15 7.1676E-15
  6.2403E-15 5.4057E-15 4.6552E-15 3.9819E-15 3.3799E-15 2.8444E-15 2.3711E-15
  1.9564E-15 1.5969E-15 1.2887E-15 1.0280E-15 8.1053E-16 6.3178E-16 4.8700E-16
  3.7145E-16 2.8052E-16 2.0993E-16 1.5581E-16 1.1480E-16 8.4030E-17 6.1165E-17
  4.4317E-17 3.2011E-17 2.3127E-17 1.6815E-17 1.2410E-17 9.3665E-18 7.2438E-18
  5.7098E-18 4.5429E-18 3.6130E-18 2.8515E-18 2.2245E-18 1.7127E-18 1.3016E-18
  9.7749E-19 7.2642E-19 5.3502E-19 3.9111E-19 2.8414E-19 2.0539E-19 1.4785E-19
  1.0608E-19 7.5900E-20 5.4192E-20 3.8626E-20 2.7494E-20 1.9548E-20 1.3886E-20
  9.8577E-21 6.9939E-21 4.9598E-21 3.5161E-21 2.4919E-21 1.7657E-21 1.2509E-21
  8.8605E-22 6.2755E-22 4.4443E-22 3.1472E-22 2.2286E-22 1.5780E-22 1.1173E-22
  7.9110E-23 5.6011E-23 3.9657E-23 2.8077E-23 1.9879E-23 1.4074E-23 9.9644E-24
 
 30700501.0870 -1.5625E-02  6.4469E-15  5.7280E-15  5.0850E-15  4.5096E-15
  3.9941E-15 3.5319E-15 3.1172E-15 2.7447E-15 2.4097E-15 2.1082E-15 1.8368E-15
  1.5924E-15 1.3726E-15 1.1751E-15 9.9835E-16 8.4088E-16 7.0151E-16 5.7919E-16
  4.7294E-16 3.8173E-16 3.0448E-16 2.3998E-16 1.8694E-16 1.4397E-16 1.0970E-16
  8.2742E-17 6.1840E-17 4.5837E-17 3.3727E-17 2.4657E-17 1.7927E-17 1.2972E-17
  9.3494E-18 6.7161E-18 4.8116E-18 3.4400E-18 2.4558E-18 1.7515E-18 1.2486E-18
  8.8990E-19 6.3412E-19 4.5175E-19 3.2172E-19 2.2901E-19 1.6293E-19 1.1585E-19
  8.2325E-20 5.8469E-20 4.1505E-20 2.9450E-20 2.0888E-20 1.4811E-20 1.0499E-20
  7.4404E-21 5.2714E-21 3.7345E-21 2.6454E-21 1.8737E-21 1.3271E-21 9.3984E-22
  6.6557E-22 4.7132E-22 3.3376E-22 2.3634E-22 1.6735E-22 1.1850E-22 8.3912E-23
  5.9418E-23 4.2074E-23 2.9794E-23 2.1098E-23 1.4940E-23 1.0580E-23 7.4932E-24
  5.3071E-24 3.7591E-24 2.6629E-24 1.8866E-24 1.3368E-24 9.4741E-25 6.7162E-25
 30700501.0970 -1.2346E-02  1.2456E-14  1.1067E-14  9.8253E-15  8.7135E-15
  7.7177E-15 6.8248E-15 6.0235E-15 5.3037E-15 4.6565E-15 4.0740E-15 3.5496E-15
  3.0774E-15 2.6526E-15 2.2710E-15 1.9295E-15 1.6252E-15 1.3558E-15 1.1194E-15
  9.1403E-16 7.3776E-16 5.8845E-16 4.6379E-16 3.6127E-16 2.7823E-16 2.1198E-16
  1.5989E-16 1.1949E-16 8.8569E-17 6.5167E-17 4.7641E-17 3.4636E-17 2.5063E-17
